Date,Commodity_Name,Unit,Category,Price,Currency,Country,Country_Region,Market_Name
15 10 2019,Maize - Retail,KG,cereals and tubers,240,MWK,Malawi,Southern Region,Liwonde
15 10 2019,Beans - Retail,KG,pulses and nuts,793.55,MWK,Malawi,Southern Region,Lunzu
15 10 2019,Maize - Retail,KG,cereals and tubers,260.69,MWK,Malawi,Southern Region,Lunzu
15 10 2019,Rice - Retail,KG,cereals and tubers,794.77,MWK,Malawi,Southern Region,Lunzu
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,788.6,MWK,Malawi,Southern Region,Lunzu
15 10 2019,Maize - Retail,KG,cereals and tubers,260.35,MWK,Malawi,Southern Region,Mangochi
15 10 2019,Rice - Retail,KG,cereals and tubers,614.33,MWK,Malawi,Southern Region,Mangochi
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,868.8,MWK,Malawi,Southern Region,Mangochi
15 10 2019,Maize - Retail,KG,cereals and tubers,249.37,MWK,Malawi,Southern Region,Mayaka
15 10 2019,Rice - Retail,KG,cereals and tubers,600.41,MWK,Malawi,Southern Region,Mayaka
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,762.63,MWK,Malawi,Southern Region,Mayaka
15 10 2019,Beans - Retail,KG,pulses and nuts,819.9,MWK,Malawi,Southern Region,Muloza
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,723.93,MWK,Malawi,Southern Region,Muloza
15 10 2019,Maize - Retail,KG,cereals and tubers,217.02,MWK,Malawi,Southern Region,Phalombe
15 10 2019,Rice - Retail,KG,cereals and tubers,612.64,MWK,Malawi,Southern Region,Phalombe
15 10 2019,Rice (imported) - Retail,KG,cereals and tubers,15000,SOS,Malawi,Southern Region,Marka
15 10 2019,Maize (white) - Retail,KG,cereals and tubers,8000,SOS,Malawi,Southern Region,Marka
15 10 2019,Sorghum (red) - Retail,KG,cereals and tubers,10600,SOS,Malawi,Southern Region,Marka
15 10 2019,Maize - Retail,KG,cereals and tubers,298.91,MWK,Malawi,Southern Region,Nsanje
15 10 2019,Rice - Retail,KG,cereals and tubers,646.99,MWK,Malawi,Southern Region,Nsanje
15 10 2019,Maize - Retail,KG,cereals and tubers,225.03,MWK,Malawi,Northern Region,Chintheche
15 10 2019,Rice - Retail,KG,cereals and tubers,741.93,MWK,Malawi,Northern Region,Chintheche
15 10 2019,Maize - Retail,KG,cereals and tubers,209.4,MWK,Malawi,Northern Region,Embangweni
15 10 2019,Rice - Retail,KG,cereals and tubers,766.76,MWK,Malawi,Northern Region,Embangweni
15 10 2019,Beans - Retail,KG,pulses and nuts,720.74,MWK,Malawi,Northern Region,Karonga
15 10 2019,Maize - Retail,KG,cereals and tubers,224.81,MWK,Malawi,Northern Region,Karonga
15 10 2019,Rice - Retail,KG,cereals and tubers,668.97,MWK,Malawi,Northern Region,Karonga
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,821.19,MWK,Malawi,Northern Region,Karonga
15 10 2019,Maize - Retail,KG,cereals and tubers,186.75,MWK,Malawi,Northern Region,Mzimba
15 10 2019,Beans - Retail,KG,pulses and nuts,947.93,MWK,Malawi,Northern Region,Mzuzu
15 10 2019,Maize - Retail,KG,cereals and tubers,197.25,MWK,Malawi,Northern Region,Mzuzu
15 10 2019,Rice - Retail,KG,cereals and tubers,750.55,MWK,Malawi,Northern Region,Mzuzu
15 10 2019,Cassava - Retail,KG,cereals and tubers,396.68,MWK,Malawi,Northern Region,Mzuzu
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,660.82,MWK,Malawi,Northern Region,Mzuzu
15 10 2019,Beans - Retail,KG,pulses and nuts,678.39,MWK,Malawi,Northern Region,Jenda
15 10 2019,Maize - Retail,KG,cereals and tubers,213.94,MWK,Malawi,Northern Region,Jenda
15 10 2019,Rice - Retail,KG,cereals and tubers,783.75,MWK,Malawi,Northern Region,Jenda
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,662.46,MWK,Malawi,Northern Region,Jenda
15 10 2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Chatoloma
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,701.11,MWK,Malawi,Central Region,Kasungu
15 10 2019,Maize - Retail,KG,cereals and tubers,225.75,MWK,Malawi,Central Region,Malomo
15 10 2019,Maize - Retail,KG,cereals and tubers,215.18,MWK,Malawi,Central Region,Mchinji
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,725,MWK,Malawi,Central Region,Mchinji
15 10 2019,Maize - Retail,KG,cereals and tubers,223.79,MWK,Malawi,Central Region,Mitundu
15 10 2019,Rice - Retail,KG,cereals and tubers,731.54,MWK,Malawi,Central Region,Mitundu
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,643.56,MWK,Malawi,Central Region,Mitundu
15 10 2019,Maize - Retail,KG,cereals and tubers,231.68,MWK,Malawi,Central Region,Nanjiri
15 10 2019,Rice - Retail,KG,cereals and tubers,762.5,MWK,Malawi,Central Region,Nanjiri
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,806.47,MWK,Malawi,Central Region,Nanjiri
15 10 2019,Rice - Retail,KG,cereals and tubers,704,MWK,Malawi,Central Region,Nkhamenya
15 10 2019,Maize - Retail,KG,cereals and tubers,222.24,MWK,Malawi,Central Region,Ntcheu
15 10 2019,Rice - Retail,KG,cereals and tubers,650,MWK,Malawi,Central Region,Ntcheu
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,447.74,MWK,Malawi,Central Region,Ntcheu
15 10 2019,Maize - Retail,KG,cereals and tubers,217.82,MWK,Malawi,Central Region,Ntchisi
15 10 2019,Rice - Retail,KG,cereals and tubers,637.5,MWK,Malawi,Central Region,Ntchisi
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,625,MWK,Malawi,Central Region,Ntchisi
15 10 2019,Maize - Retail,KG,cereals and tubers,266.81,MWK,Malawi,Central Region,Salima
15 10 2019,Rice - Retail,KG,cereals and tubers,700.16,MWK,Malawi,Central Region,Salima
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,630.07,MWK,Malawi,Central Region,Salima
15 10 2019,Maize - Retail,KG,cereals and tubers,230,MWK,Malawi,Central Region,Santhe
15 10 2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Santhe
15 10 2019,Maize - Retail,KG,cereals and tubers,270,MWK,Malawi,Central Region,Sharpevaley
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,700,MWK,Malawi,Central Region,Dowa
15 10 2019,Maize - Retail,KG,cereals and tubers,217.55,MWK,Malawi,Central Region,Lilongwe
15 10 2019,Rice - Retail,KG,cereals and tubers,950.03,MWK,Malawi,Central Region,Lilongwe
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,900,MWK,Malawi,Central Region,Lilongwe
15 10 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,300.37,MWK,Malawi,Central Region,Tsangano turn off
15 09 2019,Beans - Retail,KG,pulses and nuts,787.5,MWK,Malawi,Southern Region,Balaka
15 09 2019,Maize - Retail,KG,cereals and tubers,240,MWK,Malawi,Southern Region,Balaka
15 09 2019,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Southern Region,Balaka
15 09 2019,Maize - Retail,KG,cereals and tubers,240,MWK,Malawi,Southern Region,Liwonde
15 09 2019,Beans - Retail,KG,pulses and nuts,797.01,MWK,Malawi,Southern Region,Lunzu
15 09 2019,Maize - Retail,KG,cereals and tubers,240.89,MWK,Malawi,Southern Region,Lunzu
15 09 2019,Rice - Retail,KG,cereals and tubers,743.89,MWK,Malawi,Southern Region,Lunzu
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,742.74,MWK,Malawi,Southern Region,Lunzu
15 09 2019,Beans - Retail,KG,pulses and nuts,765.93,MWK,Malawi,Southern Region,Mangochi
15 09 2019,Maize - Retail,KG,cereals and tubers,255.66,MWK,Malawi,Southern Region,Mangochi
15 09 2019,Rice - Retail,KG,cereals and tubers,602.89,MWK,Malawi,Southern Region,Mangochi
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,880.01,MWK,Malawi,Southern Region,Mangochi
15 09 2019,Beans - Retail,KG,pulses and nuts,697.5,MWK,Malawi,Southern Region,Muloza
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,672.5,MWK,Malawi,Southern Region,Muloza
15 09 2019,Beans - Retail,KG,pulses and nuts,697.5,MWK,Malawi,Southern Region,Phalombe
15 09 2019,Maize - Retail,KG,cereals and tubers,250,MWK,Malawi,Southern Region,Phalombe
15 09 2019,Rice - Retail,KG,cereals and tubers,588.75,MWK,Malawi,Southern Region,Phalombe
15 09 2019,Rice (imported) - Retail,KG,cereals and tubers,14250,SOS,Malawi,Southern Region,Marka
15 09 2019,Maize (white) - Retail,KG,cereals and tubers,7525,SOS,Malawi,Southern Region,Marka
15 09 2019,Sorghum (red) - Retail,KG,cereals and tubers,9475,SOS,Malawi,Southern Region,Marka
15 09 2019,Beans - Retail,KG,pulses and nuts,641.6,MWK,Malawi,Southern Region,Nsanje
15 09 2019,Maize - Retail,KG,cereals and tubers,254.34,MWK,Malawi,Southern Region,Nsanje
15 09 2019,Rice - Retail,KG,cereals and tubers,623.96,MWK,Malawi,Southern Region,Nsanje
15 09 2019,Beans - Retail,KG,pulses and nuts,642.86,MWK,Malawi,Northern Region,Karonga
15 09 2019,Maize - Retail,KG,cereals and tubers,205.98,MWK,Malawi,Northern Region,Karonga
15 09 2019,Rice - Retail,KG,cereals and tubers,656.5,MWK,Malawi,Northern Region,Karonga
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,820.95,MWK,Malawi,Northern Region,Karonga
15 09 2019,Maize - Retail,KG,cereals and tubers,180,MWK,Malawi,Northern Region,Mzimba
15 09 2019,Beans - Retail,KG,pulses and nuts,627.05,MWK,Malawi,Northern Region,Mzuzu
15 09 2019,Maize - Retail,KG,cereals and tubers,190,MWK,Malawi,Northern Region,Mzuzu
15 09 2019,Rice - Retail,KG,cereals and tubers,755,MWK,Malawi,Northern Region,Mzuzu
15 09 2019,Cassava - Retail,KG,cereals and tubers,220.7,MWK,Malawi,Northern Region,Mzuzu
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,661.1,MWK,Malawi,Northern Region,Mzuzu
15 09 2019,Beans - Retail,KG,pulses and nuts,673.83,MWK,Malawi,Northern Region,Jenda
15 09 2019,Maize - Retail,KG,cereals and tubers,212.72,MWK,Malawi,Northern Region,Jenda
15 09 2019,Rice - Retail,KG,cereals and tubers,782.31,MWK,Malawi,Northern Region,Jenda
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,657.21,MWK,Malawi,Northern Region,Jenda
15 09 2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Chatoloma
15 09 2019,Beans - Retail,KG,pulses and nuts,885.26,MWK,Malawi,Central Region,Mitundu
15 09 2019,Maize - Retail,KG,cereals and tubers,214.06,MWK,Malawi,Central Region,Mitundu
15 09 2019,Rice - Retail,KG,cereals and tubers,839.7,MWK,Malawi,Central Region,Mitundu
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,645.83,MWK,Malawi,Central Region,Mitundu
15 09 2019,Beans - Retail,KG,pulses and nuts,474.18,MWK,Malawi,Central Region,Ntcheu
15 09 2019,Maize - Retail,KG,cereals and tubers,247.83,MWK,Malawi,Central Region,Ntcheu
15 09 2019,Rice - Retail,KG,cereals and tubers,625,MWK,Malawi,Central Region,Ntcheu
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,591.42,MWK,Malawi,Central Region,Ntcheu
15 09 2019,Beans - Retail,KG,pulses and nuts,750.29,MWK,Malawi,Central Region,Salima
15 09 2019,Maize - Retail,KG,cereals and tubers,220.13,MWK,Malawi,Central Region,Salima
15 09 2019,Rice - Retail,KG,cereals and tubers,750.29,MWK,Malawi,Central Region,Salima
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,630.07,MWK,Malawi,Central Region,Salima
15 09 2019,Beans - Retail,KG,pulses and nuts,900,MWK,Malawi,Central Region,Lilongwe
15 09 2019,Maize - Retail,KG,cereals and tubers,220,MWK,Malawi,Central Region,Lilongwe
15 09 2019,Rice - Retail,KG,cereals and tubers,950,MWK,Malawi,Central Region,Lilongwe
15 09 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,550,MWK,Malawi,Central Region,Lilongwe
15 08 2019,Beans - Retail,KG,pulses and nuts,825,MWK,Malawi,Southern Region,Balaka
15 08 2019,Maize - Retail,KG,cereals and tubers,240,MWK,Malawi,Southern Region,Balaka
15 08 2019,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Southern Region,Balaka
15 08 2019,Maize - Retail,KG,cereals and tubers,242.6,MWK,Malawi,Southern Region,Liwonde
15 08 2019,Beans - Retail,KG,pulses and nuts,799.26,MWK,Malawi,Southern Region,Lunzu
15 08 2019,Maize - Retail,KG,cereals and tubers,239.67,MWK,Malawi,Southern Region,Lunzu
15 08 2019,Rice - Retail,KG,cereals and tubers,698.49,MWK,Malawi,Southern Region,Lunzu
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,699.6,MWK,Malawi,Southern Region,Lunzu
15 08 2019,Beans - Retail,KG,pulses and nuts,740.03,MWK,Malawi,Southern Region,Mangochi
15 08 2019,Maize - Retail,KG,cereals and tubers,223.28,MWK,Malawi,Southern Region,Mangochi
15 08 2019,Rice - Retail,KG,cereals and tubers,562.54,MWK,Malawi,Southern Region,Mangochi
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,859.08,MWK,Malawi,Southern Region,Mangochi
15 08 2019,Beans - Retail,KG,pulses and nuts,791.59,MWK,Malawi,Southern Region,Mayaka
15 08 2019,Maize - Retail,KG,cereals and tubers,230.12,MWK,Malawi,Southern Region,Mayaka
15 08 2019,Rice - Retail,KG,cereals and tubers,572.05,MWK,Malawi,Southern Region,Mayaka
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,751.07,MWK,Malawi,Southern Region,Mayaka
15 08 2019,Beans - Retail,KG,pulses and nuts,761.38,MWK,Malawi,Southern Region,Muloza
15 08 2019,Beans - Retail,KG,pulses and nuts,758.26,MWK,Malawi,Southern Region,Mwanza
15 08 2019,Maize - Retail,KG,cereals and tubers,200.53,MWK,Malawi,Southern Region,Mwanza
15 08 2019,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Southern Region,Mwanza
15 08 2019,Beans - Retail,KG,pulses and nuts,761.38,MWK,Malawi,Southern Region,Phalombe
15 08 2019,Maize - Retail,KG,cereals and tubers,250,MWK,Malawi,Southern Region,Phalombe
15 08 2019,Rice - Retail,KG,cereals and tubers,562.7,MWK,Malawi,Southern Region,Phalombe
15 08 2019,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,Marka
15 08 2019,Maize (white) - Retail,KG,cereals and tubers,8225,SOS,Malawi,Southern Region,Marka
15 08 2019,Sorghum (red) - Retail,KG,cereals and tubers,9300,SOS,Malawi,Southern Region,Marka
15 08 2019,Beans - Retail,KG,pulses and nuts,603.26,MWK,Malawi,Southern Region,Nsanje
15 08 2019,Maize - Retail,KG,cereals and tubers,243.93,MWK,Malawi,Southern Region,Nsanje
15 08 2019,Rice - Retail,KG,cereals and tubers,610.42,MWK,Malawi,Southern Region,Nsanje
15 08 2019,Maize - Retail,KG,cereals and tubers,194.36,MWK,Malawi,Northern Region,Chitipa
15 08 2019,Rice - Retail,KG,cereals and tubers,929.26,MWK,Malawi,Northern Region,Chitipa
15 08 2019,Maize - Retail,KG,cereals and tubers,193.84,MWK,Malawi,Northern Region,Embangweni
15 08 2019,Rice - Retail,KG,cereals and tubers,778.03,MWK,Malawi,Northern Region,Embangweni
15 08 2019,Beans - Retail,KG,pulses and nuts,639.66,MWK,Malawi,Northern Region,Karonga
15 08 2019,Maize - Retail,KG,cereals and tubers,179.66,MWK,Malawi,Northern Region,Karonga
15 08 2019,Rice - Retail,KG,cereals and tubers,581.83,MWK,Malawi,Northern Region,Karonga
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,829.8,MWK,Malawi,Northern Region,Karonga
15 08 2019,Beans - Retail,KG,pulses and nuts,800,MWK,Malawi,Northern Region,Mzimba
15 08 2019,Maize - Retail,KG,cereals and tubers,189.75,MWK,Malawi,Northern Region,Mzimba
15 08 2019,Rice - Retail,KG,cereals and tubers,800,MWK,Malawi,Northern Region,Mzimba
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,707.49,MWK,Malawi,Northern Region,Mzimba
15 08 2019,Beans - Retail,KG,pulses and nuts,956.4,MWK,Malawi,Northern Region,Mzuzu
15 08 2019,Maize - Retail,KG,cereals and tubers,186.4,MWK,Malawi,Northern Region,Mzuzu
15 08 2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Northern Region,Mzuzu
15 08 2019,Cassava - Retail,KG,cereals and tubers,255.3,MWK,Malawi,Northern Region,Mzuzu
15 08 2019,Beans - Retail,KG,pulses and nuts,669.76,MWK,Malawi,Northern Region,Jenda
15 08 2019,Maize - Retail,KG,cereals and tubers,202.9,MWK,Malawi,Northern Region,Jenda
15 08 2019,Rice - Retail,KG,cereals and tubers,780.7,MWK,Malawi,Northern Region,Jenda
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,650.64,MWK,Malawi,Northern Region,Jenda
15 08 2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Chatoloma
15 08 2019,Beans - Retail,KG,pulses and nuts,847.18,MWK,Malawi,Central Region,Mitundu
15 08 2019,Maize - Retail,KG,cereals and tubers,202.03,MWK,Malawi,Central Region,Mitundu
15 08 2019,Rice - Retail,KG,cereals and tubers,732.82,MWK,Malawi,Central Region,Mitundu
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,513.28,MWK,Malawi,Central Region,Mitundu
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,437.05,MWK,Malawi,Central Region,Mkanda
15 08 2019,Beans - Retail,KG,pulses and nuts,767.58,MWK,Malawi,Central Region,Nkhamenya
15 08 2019,Maize - Retail,KG,cereals and tubers,200,MWK,Malawi,Central Region,Nkhamenya
15 08 2019,Beans - Retail,KG,pulses and nuts,437.49,MWK,Malawi,Central Region,Ntcheu
15 08 2019,Maize - Retail,KG,cereals and tubers,215.5,MWK,Malawi,Central Region,Ntcheu
15 08 2019,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Central Region,Ntcheu
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,568.65,MWK,Malawi,Central Region,Ntcheu
15 08 2019,Beans - Retail,KG,pulses and nuts,750.24,MWK,Malawi,Central Region,Salima
15 08 2019,Maize - Retail,KG,cereals and tubers,205.18,MWK,Malawi,Central Region,Salima
15 08 2019,Rice - Retail,KG,cereals and tubers,700.3,MWK,Malawi,Central Region,Salima
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,630.37,MWK,Malawi,Central Region,Salima
15 08 2019,Beans - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,Lilongwe
15 08 2019,Maize - Retail,KG,cereals and tubers,227.5,MWK,Malawi,Central Region,Lilongwe
15 08 2019,Rice - Retail,KG,cereals and tubers,950,MWK,Malawi,Central Region,Lilongwe
15 08 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,850,MWK,Malawi,Central Region,Lilongwe
15 07 2019,Beans - Retail,KG,pulses and nuts,806.25,MWK,Malawi,Southern Region,Balaka
15 07 2019,Maize - Retail,KG,cereals and tubers,218.75,MWK,Malawi,Southern Region,Balaka
15 07 2019,Rice - Retail,KG,cereals and tubers,525,MWK,Malawi,Southern Region,Balaka
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,250,MWK,Malawi,Southern Region,Balaka
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,375,MWK,Malawi,Southern Region,Balaka
15 07 2019,Beans - Retail,KG,pulses and nuts,850,MWK,Malawi,Southern Region,Bangula
15 07 2019,Maize - Retail,KG,cereals and tubers,225.42,MWK,Malawi,Southern Region,Bangula
15 07 2019,Rice - Retail,KG,cereals and tubers,717.2,MWK,Malawi,Southern Region,Bangula
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,300,MWK,Malawi,Southern Region,Bangula
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,400,MWK,Malawi,Southern Region,Bangula
15 07 2019,Beans - Retail,KG,pulses and nuts,804.17,MWK,Malawi,Southern Region,Bvumbwe
15 07 2019,Maize - Retail,KG,cereals and tubers,180,MWK,Malawi,Southern Region,Bvumbwe
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,200,MWK,Malawi,Southern Region,Bvumbwe
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,500,MWK,Malawi,Southern Region,Bvumbwe
15 07 2019,Maize - Retail,KG,cereals and tubers,199,MWK,Malawi,Southern Region,Chiradzulu
15 07 2019,Rice - Retail,KG,cereals and tubers,675,MWK,Malawi,Southern Region,Chiradzulu
15 07 2019,Beans - Retail,KG,pulses and nuts,825,MWK,Malawi,Southern Region,Jali
15 07 2019,Maize - Retail,KG,cereals and tubers,192,MWK,Malawi,Southern Region,Jali
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,285,MWK,Malawi,Southern Region,Jali
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,537.5,MWK,Malawi,Southern Region,Jali
15 07 2019,Maize - Retail,KG,cereals and tubers,200.51,MWK,Malawi,Southern Region,Limbe
15 07 2019,Beans - Retail,KG,pulses and nuts,900,MWK,Malawi,Southern Region,Liwonde
15 07 2019,Maize - Retail,KG,cereals and tubers,190,MWK,Malawi,Southern Region,Liwonde
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,400,MWK,Malawi,Southern Region,Liwonde
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,400,MWK,Malawi,Southern Region,Liwonde
15 07 2019,Beans - Retail,KG,pulses and nuts,800,MWK,Malawi,Southern Region,Luchenza
15 07 2019,Maize - Retail,KG,cereals and tubers,185,MWK,Malawi,Southern Region,Luchenza
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,200,MWK,Malawi,Southern Region,Luchenza
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,300,MWK,Malawi,Southern Region,Luchenza
15 07 2019,Beans - Retail,KG,pulses and nuts,899.54,MWK,Malawi,Southern Region,Lunzu
15 07 2019,Maize - Retail,KG,cereals and tubers,236.93,MWK,Malawi,Southern Region,Lunzu
15 07 2019,Rice - Retail,KG,cereals and tubers,849.25,MWK,Malawi,Southern Region,Lunzu
15 07 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,798.74,MWK,Malawi,Southern Region,Lunzu
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,225,MWK,Malawi,Southern Region,Lunzu
15 07 2019,Cowpeas - Retail,KG,pulses and nuts,375,MWK,Malawi,Southern Region,Lunzu
15 07 2019,Beans - Retail,KG,pulses and nuts,710.68,MWK,Malawi,Southern Region,Mangochi
15 07 2019,Maize - Retail,KG,cereals and tubers,205.33,MWK,Malawi,Southern Region,Mangochi
15 07 2019,Rice - Retail,KG,cereals and tubers,555.65,MWK,Malawi,Southern Region,Mangochi
15 07 2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,838.4,MWK,Malawi,Southern Region,Mangochi
15 07 2019,Pigeon peas - Retail,KG,pulses and nuts,437.5,MWK,Malawi,Southern Region,Mangochi
